internal_id,name,rarity,types,serie_id,serie_name,set_id,set_name,release_date
39,Luvdisc,Common,['Water'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
40,Glaceon V,Holo Rare V,['Water'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
41,Glaceon VMAX,Holo Rare VMAX,['Water'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
42,Tympole,Common,['Water'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
43,Cryogonal,Common,['Water'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
44,Bergmite,Common,['Water'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
45,Avalugg,Uncommon,['Water'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
46,Wishiwashi,Rare,['Water'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
47,Eiscue,Uncommon,['Water'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
48,Arctovish V,Holo Rare V,['Water'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
49,Pikachu,Common,['Lightning'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
50,Raichu,Holo Rare,['Lightning'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
51,Jolteon VMAX,Holo Rare VMAX,['Lightning'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
52,Chinchou,Common,['Lightning'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
53,Lanturn,Uncommon,['Lightning'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
54,Mareep,Common,['Lightning'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
55,Flaaffy,Uncommon,['Lightning'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
56,Ampharos,Rare,['Lightning'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
57,Emolga,Common,['Lightning'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
58,Dracozolt V,Holo Rare V,['Lightning'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
59,Dracozolt VMAX,Holo Rare VMAX,['Lightning'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
60,Regieleki,Holo Rare,['Lightning'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
61,Drowzee,Common,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
62,Hypno,Uncommon,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
63,Galarian Articuno,Holo Rare,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
64,Espeon V,Holo Rare V,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
65,Espeon VMAX,Holo Rare VMAX,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
66,Wobbuffet,Common,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
67,Sableye,Common,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
68,Woobat,Common,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
69,Swoobat,Uncommon,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
70,Golurk V,Holo Rare V,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
71,Flabébé,Common,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
72,Floette,Uncommon,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
73,Florges,Holo Rare,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
74,Sylveon V,Holo Rare V,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
75,Sylveon VMAX,Holo Rare VMAX,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
76,Pumpkaboo,Common,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
77,Gourgeist,Rare,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
78,Cutiefly,Common,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
79,Ribombee,Uncommon,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
80,Marshadow,Holo Rare,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
81,Hitmonchan,Common,['Fighting'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
82,Galarian Zapdos,Holo Rare,['Fighting'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
83,Medicham V,Holo Rare V,['Fighting'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
84,Hippopotas,Common,['Fighting'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
85,Hippowdon,Uncommon,['Fighting'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
86,Roggenrola,Common,['Fighting'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
87,Boldore,Uncommon,['Fighting'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
88,Gigalith,Rare,['Fighting'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
89,Palpitoad,Uncommon,['Fighting'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
90,Seismitoad,Rare,['Fighting'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
91,Lycanroc V,Holo Rare V,['Fighting'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
92,Lycanroc VMAX,Holo Rare VMAX,['Fighting'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
93,Galarian Moltres,Holo Rare,['Darkness'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
94,Umbreon V,Holo Rare V,['Darkness'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
95,Umbreon VMAX,Holo Rare VMAX,['Darkness'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
96,Nuzleaf,Uncommon,['Darkness'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
97,Shiftry,Rare,['Darkness'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
98,Scraggy,Common,['Darkness'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
99,Scrafty,Uncommon,['Darkness'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
100,Garbodor V,Holo Rare V,['Darkness'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
101,Garbodor VMAX,Holo Rare VMAX,['Darkness'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
102,Zorua,Common,['Darkness'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
103,Zoroark,Holo Rare,['Darkness'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
104,Nickit,Common,['Darkness'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
105,Thievul,Rare,['Darkness'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
106,Altaria,Rare,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
107,Bagon,Common,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
108,Shelgon,Uncommon,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
109,Salamence,Holo Rare,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
110,Rayquaza V,Holo Rare V,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
111,Rayquaza VMAX,Holo Rare VMAX,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
112,Dialga,Holo Rare,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
113,Deino,Common,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
114,Zweilous,Uncommon,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
115,Hydreigon,Holo Rare,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
116,Kyurem,Holo Rare,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
117,Noivern V,Holo Rare V,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
118,Zygarde,Holo Rare,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
119,Drampa,Rare,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
120,Flapple,Rare,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
121,Appletun,Rare,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
122,Duraludon V,Holo Rare V,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
123,Duraludon VMAX,Holo Rare VMAX,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
124,Regidrago,Holo Rare,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
125,Eevee,Common,['Colorless'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
126,Teddiursa,Common,['Colorless'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
127,Ursaring,Uncommon,['Colorless'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
128,Smeargle,Rare,['Colorless'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
129,Slakoth,Common,['Colorless'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
130,Vigoroth,Uncommon,['Colorless'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
131,Slaking,Holo Rare,['Colorless'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
132,Swablu,Common,['Colorless'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
133,Lillipup,Common,['Colorless'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
134,Herdier,Uncommon,['Colorless'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
135,Stoutland,Rare,['Colorless'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
136,Rufflet,Common,['Colorless'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
137,Braviary,Uncommon,['Colorless'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
138,Fletchling,Common,['Colorless'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
139,Fletchinder,Uncommon,['Colorless'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
140,Talonflame,Rare,['Colorless'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
166,Leafeon V,Ultra Rare,['Grass'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
167,Leafeon V,Ultra Rare,['Grass'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
168,Trevenant V,Ultra Rare,['Grass'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
169,Flareon V,Ultra Rare,['Fire'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
170,Volcarona V,Ultra Rare,['Fire'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
171,Gyarados V,Ultra Rare,['Water'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
172,Vaporeon V,Ultra Rare,['Water'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
173,Suicune V,Ultra Rare,['Water'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
174,Glaceon V,Ultra Rare,['Water'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
175,Glaceon V,Ultra Rare,['Water'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
176,Arctovish V,Ultra Rare,['Water'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
177,Jolteon V,Ultra Rare,['Lightning'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
178,Dracozolt V,Ultra Rare,['Lightning'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
179,Espeon V,Ultra Rare,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
180,Espeon V,Ultra Rare,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
181,Golurk V,Ultra Rare,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
182,Golurk V,Ultra Rare,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
183,Sylveon V,Ultra Rare,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
184,Sylveon V,Ultra Rare,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
185,Medicham V,Ultra Rare,['Fighting'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
186,Medicham V,Ultra Rare,['Fighting'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
187,Lycanroc V,Ultra Rare,['Fighting'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
188,Umbreon V,Ultra Rare,['Darkness'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
189,Umbreon V,Ultra Rare,['Darkness'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
190,Garbodor V,Ultra Rare,['Darkness'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
191,Dragonite V,Ultra Rare,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
192,Dragonite V,Ultra Rare,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
193,Rayquaza V,Ultra Rare,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
194,Rayquaza V,Ultra Rare,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
195,Noivern V,Ultra Rare,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
196,Noivern V,Ultra Rare,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
197,Duraludon V,Ultra Rare,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
198,Duraludon V,Ultra Rare,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
204,Leafeon VMAX,Secret Rare,['Grass'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
205,Leafeon VMAX,Secret Rare,['Grass'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
206,Trevenant VMAX,Secret Rare,['Grass'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
207,Gyarados VMAX,Secret Rare,['Water'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
208,Glaceon VMAX,Secret Rare,['Water'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
209,Glaceon VMAX,Secret Rare,['Water'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
210,Dracozolt VMAX,Secret Rare,['Lightning'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
211,Sylveon VMAX,Secret Rare,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
212,Sylveon VMAX,Secret Rare,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
213,Lycanroc VMAX,Secret Rare,['Fighting'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
214,Umbreon VMAX,Secret Rare,['Darkness'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
215,Umbreon VMAX,Secret Rare,['Darkness'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
216,Garbodor VMAX,Secret Rare,['Darkness'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
217,Rayquaza VMAX,Secret Rare,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
218,Rayquaza VMAX,Secret Rare,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
219,Duraludon VMAX,Secret Rare,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
220,Duraludon VMAX,Secret Rare,['Dragon'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
226,Froslass,Secret Rare,['Water'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
227,Inteleon,Secret Rare,['Water'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
228,Cresselia,Secret Rare,['Psychic'],swsh,Sword & Shield,swsh7,Evolving Skies,2021-08-27
1,Caterpie,Common,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
2,Metapod,Uncommon,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
3,Butterfree,Holo Rare,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
4,Shroomish,Common,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
5,Breloom,Uncommon,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
6,Breloom V,Holo Rare V,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
7,Pansage,Common,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
8,Simisage,Uncommon,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
9,Sewaddle,Common,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
10,Swadloon,Uncommon,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
11,Leavanny,Rare,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
12,Maractus,Rare,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
13,Shelmet,Common,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
14,Accelgor,Rare,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
15,Virizion,Rare,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
16,Phantump,Common,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
17,Trevenant,Uncommon,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
18,Grubbin,Common,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
19,Dewpider,Common,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
20,Araquanid,Rare,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
21,Tsareena V,Holo Rare V,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
22,Rillaboom V,Holo Rare V,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
23,Rillaboom VMAX,Holo Rare VMAX,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
24,Gossifleur,Common,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
25,Eldegoss,Uncommon,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
26,Appletun V,Holo Rare V,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
27,Zarude,Uncommon,['Grass'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
28,Vulpix,Common,['Fire'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
29,Vulpix,Common,['Fire'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
30,Ninetales,Uncommon,['Fire'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
31,Ninetales,Uncommon,['Fire'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
32,Growlithe,Common,['Fire'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
33,Arcanine,Rare,['Fire'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
34,Slugma,Common,['Fire'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
35,Magcargo,Uncommon,['Fire'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
36,Victini,Uncommon,['Fire'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
37,Pansear,Common,['Fire'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
38,Simisear,Uncommon,['Fire'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
39,Chandelure V,Holo Rare V,['Fire'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
40,Chandelure VMAX,Holo Rare VMAX,['Fire'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
41,Heatmor,Uncommon,['Fire'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
42,Oricorio,Rare,['Fire'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
43,Cinderace V,Holo Rare V,['Fire'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
44,Cinderace V,Holo Rare V,['Fire'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
45,Cinderace VMAX,Holo Rare VMAX,['Fire'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
46,Sizzlipede,Common,['Fire'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
47,Sizzlipede,Common,['Fire'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
48,Centiskorch,Rare,['Fire'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
49,Centiskorch,Uncommon,['Fire'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
50,Shellder,Common,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
51,Cloyster,Rare,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
52,Staryu,Common,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
53,Starmie,Holo Rare,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
54,Lapras,Uncommon,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
55,Totodile,Common,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
56,Croconaw,Uncommon,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
57,Feraligatr,Holo Rare,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
58,Marill,Common,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
59,Azumarill,Rare,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
60,Qwilfish,Common,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
61,Mantine,Common,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
62,Mudkip,Common,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
63,Marshtomp,Uncommon,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
64,Swampert,Holo Rare,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
65,Clamperl,Common,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
66,Huntail,Rare,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
67,Gorebyss,Rare,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
68,Panpour,Common,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
69,Simipour,Uncommon,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
70,Basculin,Common,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
71,Galarian Darumaka,Common,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
72,Galarian Darmanitan,Uncommon,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
73,Greninja V,Holo Rare V,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
74,Clauncher,Common,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
75,Clawitzer,Uncommon,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
76,Crabominable V,Holo Rare V,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
77,Pyukumuku,Uncommon,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
78,Inteleon V,Holo Rare V,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
79,Inteleon VMAX,Holo Rare VMAX,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
80,Chewtle,Common,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
81,Drednaw,Uncommon,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
82,Arrokuda,Common,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
83,Barraskewda,Uncommon,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
84,Snom,Common,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
85,Frosmoth,Uncommon,['Water'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
86,Pikachu V,Holo Rare V,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
87,Voltorb,Common,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
88,Electrode,Rare,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
89,Plusle,Common,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
90,Minun,Common,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
91,Shinx,Common,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
92,Luxio,Uncommon,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
93,Luxray,Rare,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
94,Rotom,Common,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
95,Tynamo,Common,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
96,Eelektrik,Uncommon,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
97,Eelektross,Rare,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
98,Helioptile,Common,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
99,Heliolisk,Uncommon,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
100,Charjabug,Uncommon,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
101,Vikavolt,Rare,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
102,Zeraora,Rare,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
103,Boltund V,Holo Rare V,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
104,Boltund VMAX,Holo Rare VMAX,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
105,Toxel,Common,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
106,Toxel,Common,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
107,Toxtricity,Holo Rare,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
108,Toxtricity,Holo Rare,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
109,Morpeko,Common,['Lightning'],swsh,Sword & Shield,swsh8,Fusion Strike,2021-11-12
